Transaction_ID,Year,State,Customer_ID,Customer_Type,Age_Group,Category,Product_ID,Quantity,Base_Price,Discount_Percentage,Payment_Method,BlackFriday_Week_Phase,Gender,Loyalty_Score,Final_Price
9107,2014,TN,47067,Regular,46-55,Books,1029,5,348.0,60.0,UPI,Black Friday,Female,79,139.2
9108,2019,NM,79269,Regular,36-45,Toys,4854,2,1223.0,5.0,Credit,Black Friday,Other,8,1161.85
9109,2015,WA,39675,New,18-25,Fashion,7610,5,674.0,64.0,PayPal,Pre-BF,Male,79,242.64
9110,2019,SD,77201,Prime,36-45,Home,7346,5,1725.0,52.0,Credit,Weekend Sale,Other,62,828.0
9111,2022,NJ,10860,New,26-35,Electronics,1723,1,1786.0,32.0,BNPL,Weekend Sale,Female,68,1214.48
9112,2021,ND,37618,Regular,18-25,Home,3090,5,200.0,59.0,Credit,Black Friday,Female,95,82.0
9113,2022,LA,37916,Prime,36-45,Home,2575,4,920.0,35.0,Debit,Black Friday,Female,60,598.0
9114,2023,ID,87217,Prime,26-35,Fashion,3490,1,1847.0,24.0,Credit,Pre-BF,Male,73,1403.72
9115,2021,OH,92056,Regular,56+,Electronics,3198,1,65.0,63.0,PayPal,Weekend Sale,Other,38,24.05
9116,2016,CT,97667,Prime,26-35,Fashion,8211,2,1147.0,33.0,PayPal,Black Friday,Male,57,768.49
9117,2021,SD,32878,Prime,36-45,Electronics,6712,5,1059.0,32.0,PayPal,Weekend Sale,Other,79,720.12
9118,2019,SC,86960,New,18-25,Beauty,6376,2,119.0,46.0,PayPal,Cyber Monday,Male,51,64.26
9119,2019,MO,48554,Regular,18-25,Beauty,4561,5,969.0,68.0,Credit,Black Friday,Male,56,310.08
9120,2019,CO,36796,Prime,46-55,Books,5045,1,1949.0,30.0,PayPal,Weekend Sale,Female,63,1364.3
9121,2016,AL,19345,Regular,36-45,Toys,2126,4,460.0,15.0,Debit,Black Friday,Other,25,391.0
9122,2023,VA,71518,New,26-35,Fashion,4964,1,162.0,20.0,UPI,Cyber Monday,Other,60,129.6
9123,2014,KS,32584,New,26-35,Beauty,5203,3,798.0,40.0,PayPal,Pre-BF,Other,65,478.8
9124,2017,WV,21598,New,36-45,Books,7472,2,683.0,33.0,BNPL,Weekend Sale,Female,91,457.61
9125,2023,AR,83861,Prime,26-35,Sports,4405,4,1021.0,33.0,UPI,Weekend Sale,Male,41,684.07
9126,2019,NH,28445,New,56+,Home,8736,2,1534.0,32.0,Credit,Cyber Monday,Other,64,1043.12
9127,2024,PA,53813,Regular,46-55,Home,5728,5,1647.0,31.0,Debit,Weekend Sale,Other,90,1136.43
9128,2023,WA,13730,New,18-25,Beauty,2833,2,481.0,15.0,Debit,Weekend Sale,Other,11,408.85
9129,2015,NV,21684,Prime,26-35,Fashion,5692,1,1394.0,49.0,BNPL,Pre-BF,Male,44,710.94
9130,2020,MI,67470,New,56+,Toys,5521,1,1570.0,76.0,PayPal,Weekend Sale,Other,50,376.8
9131,2020,DE,44563,Prime,36-45,Books,1754,2,202.0,60.0,BNPL,Weekend Sale,Other,44,80.8
9132,2024,NY,20041,Regular,26-35,Home,7659,5,934.0,53.0,PayPal,Black Friday,Male,85,438.98
9133,2017,NC,63465,New,36-45,Toys,4801,5,809.0,57.0,PayPal,Black Friday,Other,48,347.87
9134,2017,IL,83723,New,56+,Home,3531,4,777.0,72.0,Debit,Cyber Monday,Female,31,217.56
9135,2014,NE,71320,Regular,56+,Books,2265,1,1400.0,56.0,Debit,Weekend Sale,Male,99,616.0
9136,2015,LA,42624,Regular,18-25,Electronics,8844,2,906.0,36.0,PayPal,Pre-BF,Female,33,579.84
9137,2022,LA,86455,Prime,36-45,Beauty,9467,4,1196.0,63.0,Debit,Cyber Monday,Other,21,442.52
9138,2023,IL,13726,New,46-55,Fashion,9031,3,961.0,68.0,Debit,Pre-BF,Female,92,307.52
9139,2021,MI,60393,New,18-25,Home,3041,4,281.0,60.0,Debit,Weekend Sale,Male,61,112.4
9140,2021,IN,11843,New,36-45,Beauty,9369,3,553.0,64.0,PayPal,Cyber Monday,Male,7,199.08
9141,2022,HI,64929,New,36-45,Toys,9862,3,1272.0,29.0,PayPal,Black Friday,Male,28,903.12
9142,2020,RI,68856,Regular,56+,Fashion,1811,4,1422.0,54.0,UPI,Black Friday,Male,29,654.12
9143,2022,WY,75460,New,56+,Fashion,9522,1,1043.0,11.0,Debit,Black Friday,Other,50,928.27
9144,2023,MI,23754,New,36-45,Beauty,4555,4,991.0,10.0,PayPal,Pre-BF,Other,2,891.9
9145,2015,OK,38853,New,56+,Beauty,7696,4,1908.0,56.0,Debit,Weekend Sale,Male,11,839.52
9146,2019,KY,69560,Prime,36-45,Books,8437,1,337.0,22.0,UPI,Pre-BF,Other,3,262.86
9147,2016,NY,77816,Prime,36-45,Beauty,1173,1,1624.0,16.0,UPI,Pre-BF,Female,10,1364.16
9148,2024,IN,83332,Prime,18-25,Electronics,7620,1,1821.0,41.0,Credit,Black Friday,Female,24,1074.39
9149,2019,TN,14567,Regular,18-25,Electronics,9283,1,354.0,14.0,PayPal,Pre-BF,Male,86,304.44
9150,2016,NH,84836,Regular,46-55,Fashion,3557,1,405.0,25.0,UPI,Cyber Monday,Female,74,303.75
9151,2021,CO,72118,Regular,18-25,Beauty,8039,1,99.0,58.0,PayPal,Cyber Monday,Female,23,41.58
9152,2024,WY,68886,New,26-35,Sports,3648,4,461.0,17.0,PayPal,Pre-BF,Female,45,382.63
9153,2017,AR,67724,New,26-35,Sports,1598,2,1480.0,70.0,Debit,Cyber Monday,Male,67,444.0
9154,2023,HI,42150,Regular,56+,Electronics,6664,2,1443.0,70.0,PayPal,Weekend Sale,Female,66,432.9
9155,2019,VT,76791,Prime,26-35,Fashion,3184,2,453.0,22.0,Debit,Black Friday,Male,21,353.34
9156,2022,SC,16462,New,18-25,Home,3725,4,1875.0,39.0,Debit,Pre-BF,Other,72,1143.75
9157,2015,GA,93578,Prime,46-55,Books,5184,1,1785.0,78.0,Debit,Weekend Sale,Female,48,392.7
9158,2015,NV,37560,New,36-45,Sports,6713,3,582.0,36.0,BNPL,Pre-BF,Female,17,372.48
9159,2020,HI,94568,New,46-55,Beauty,6766,1,408.0,29.0,PayPal,Weekend Sale,Other,17,289.68
9160,2015,OH,87686,Prime,18-25,Electronics,9535,5,14.0,28.0,UPI,Black Friday,Other,84,10.08
9161,2015,IA,13371,Regular,18-25,Fashion,3678,1,681.0,43.0,PayPal,Weekend Sale,Male,56,388.17
9162,2017,DE,95349,Prime,18-25,Beauty,2341,2,1129.0,64.0,Credit,Pre-BF,Female,70,406.44
9163,2022,MD,64012,Regular,56+,Fashion,9226,1,927.0,30.0,PayPal,Weekend Sale,Other,87,648.9
9164,2021,WY,83156,Regular,26-35,Home,5430,1,799.0,46.0,BNPL,Pre-BF,Female,58,431.46
9165,2015,MA,12932,New,18-25,Sports,5174,5,1557.0,43.0,Credit,Pre-BF,Other,72,887.49
9166,2021,AL,31470,New,36-45,Fashion,8300,3,841.0,73.0,Credit,Cyber Monday,Female,98,227.07
9167,2017,NH,19778,New,26-35,Books,7515,3,852.0,74.0,Debit,Cyber Monday,Other,93,221.52
9168,2015,MS,33033,Regular,26-35,Books,6287,2,1377.0,45.0,UPI,Weekend Sale,Other,54,757.35
9169,2024,NJ,20304,Regular,56+,Fashion,6933,3,756.0,36.0,Credit,Cyber Monday,Other,52,483.84
9170,2023,SC,83655,Prime,46-55,Home,6652,2,630.0,12.0,BNPL,Cyber Monday,Other,81,554.4
9171,2020,OH,24407,New,26-35,Toys,5588,4,1522.0,22.0,UPI,Pre-BF,Female,44,1187.16
9172,2019,NC,80519,New,26-35,Books,7792,5,1241.0,62.0,PayPal,Black Friday,Other,26,471.58
9173,2023,MD,12521,Regular,18-25,Beauty,6446,1,537.0,5.0,BNPL,Cyber Monday,Female,65,510.15
9174,2018,KS,94622,New,36-45,Home,5250,5,1994.0,28.0,UPI,Weekend Sale,Female,69,1435.68
9175,2024,FL,10783,Regular,18-25,Books,3113,3,316.0,51.0,BNPL,Pre-BF,Other,19,154.84
9176,2014,NM,52666,Prime,36-45,Sports,2767,1,1760.0,67.0,Credit,Weekend Sale,Other,13,580.8
9177,2015,KY,26798,Prime,26-35,Home,1199,5,1577.0,22.0,Debit,Black Friday,Other,94,1230.06
9178,2021,NM,84091,New,36-45,Sports,9703,5,1660.0,24.0,Debit,Cyber Monday,Female,57,1261.6
9179,2014,WV,86303,Prime,18-25,Beauty,7641,2,1671.0,30.0,UPI,Weekend Sale,Female,33,1169.7
9180,2016,MN,11103,New,18-25,Sports,3732,4,958.0,43.0,Debit,Weekend Sale,Other,55,546.06
9181,2015,CO,64043,New,46-55,Fashion,2063,5,237.0,27.0,Credit,Pre-BF,Male,22,173.01
9182,2018,NJ,80845,Regular,56+,Electronics,7415,1,1262.0,9.0,BNPL,Weekend Sale,Female,68,1148.42
9183,2017,CT,43939,Regular,46-55,Beauty,7303,4,396.0,18.0,Debit,Cyber Monday,Female,26,324.72
9184,2020,WV,69042,New,26-35,Home,7178,4,1404.0,49.0,Credit,Weekend Sale,Other,87,716.04
9185,2018,SC,84170,Prime,36-45,Fashion,7079,1,1942.0,72.0,BNPL,Pre-BF,Male,84,543.76
9186,2021,TN,22135,Prime,18-25,Sports,5381,4,1381.0,26.0,Credit,Cyber Monday,Other,38,1021.94
9187,2017,VA,71948,New,18-25,Toys,8575,3,835.0,37.0,UPI,Cyber Monday,Male,3,526.05
9188,2019,HI,96481,New,18-25,Fashion,4009,4,1590.0,17.0,BNPL,Black Friday,Female,44,1319.7
9189,2017,ND,69756,Prime,18-25,Electronics,9596,2,33.0,76.0,BNPL,Weekend Sale,Male,65,7.92
9190,2015,ID,49404,Prime,26-35,Fashion,5583,4,1980.0,50.0,Credit,Black Friday,Other,28,990.0
9191,2014,VT,12589,Regular,56+,Books,3792,5,1046.0,77.0,Debit,Black Friday,Female,77,240.58
9192,2014,WA,85567,Regular,46-55,Electronics,2532,4,929.0,62.0,UPI,Pre-BF,Other,14,353.02
9193,2021,NE,19695,Prime,46-55,Toys,1527,2,526.0,32.0,Debit,Weekend Sale,Other,46,357.68
9194,2017,ID,91063,Regular,18-25,Toys,7838,2,1626.0,5.0,PayPal,Pre-BF,Other,25,1544.7
9195,2018,IL,15722,Regular,18-25,Fashion,3446,4,187.0,19.0,UPI,Black Friday,Male,14,151.47
9196,2024,DE,59874,New,36-45,Beauty,8190,3,469.0,11.0,UPI,Pre-BF,Other,62,417.41
9197,2021,KS,10841,Regular,18-25,Beauty,9438,4,384.0,21.0,Credit,Weekend Sale,Male,99,303.36
9198,2020,NH,28731,Regular,46-55,Beauty,1627,1,1722.0,59.0,Credit,Pre-BF,Female,46,706.02
9199,2021,OH,10645,New,36-45,Sports,3116,2,411.0,67.0,UPI,Black Friday,Male,97,135.63
9200,2021,NH,42116,Prime,36-45,Sports,7041,4,298.0,60.0,UPI,Black Friday,Other,9,119.2
9201,2019,NM,50983,Regular,18-25,Toys,7707,3,1219.0,18.0,BNPL,Weekend Sale,Female,51,999.58
9202,2023,IL,39402,Regular,36-45,Books,9799,3,936.0,60.0,Debit,Weekend Sale,Other,6,374.4
9203,2015,ID,59158,Prime,56+,Electronics,7428,3,512.0,36.0,Credit,Black Friday,Female,3,327.68
9204,2019,AK,46469,Regular,18-25,Sports,3193,5,1195.0,29.0,BNPL,Black Friday,Female,38,848.45
9205,2014,NC,70576,Prime,56+,Sports,6402,5,871.0,28.0,PayPal,Weekend Sale,Male,41,627.12
9206,2014,DE,23908,New,18-25,Home,1297,5,1897.0,17.0,UPI,Pre-BF,Other,3,1574.51
9207,2024,SD,70269,Prime,56+,Fashion,6826,1,1491.0,34.0,Credit,Weekend Sale,Female,79,984.06
9208,2016,SC,52231,Prime,18-25,Sports,4293,1,40.0,11.0,UPI,Pre-BF,Other,45,35.6
9209,2016,WI,55221,Prime,46-55,Sports,6157,4,876.0,17.0,BNPL,Pre-BF,Male,28,727.08
9210,2024,SD,22715,New,18-25,Electronics,6189,5,1112.0,11.0,UPI,Weekend Sale,Male,57,989.68
9211,2018,NY,48398,Prime,46-55,Home,9973,5,1316.0,74.0,UPI,Weekend Sale,Other,56,342.16
9212,2014,PA,72372,Prime,26-35,Toys,3049,1,196.0,26.0,BNPL,Weekend Sale,Female,36,145.04
9213,2023,NV,45324,New,26-35,Home,4684,3,548.0,63.0,Debit,Pre-BF,Male,65,202.76
9214,2019,IA,29338,Regular,18-25,Books,7985,3,1408.0,18.0,BNPL,Pre-BF,Male,95,1154.56
9215,2020,MN,17387,Regular,46-55,Toys,4284,2,394.0,25.0,UPI,Weekend Sale,Female,78,295.5
9216,2023,MS,98708,Prime,46-55,Toys,1082,4,1109.0,22.0,Debit,Pre-BF,Female,95,865.02
9217,2024,IL,36175,New,36-45,Sports,5450,4,717.0,52.0,BNPL,Pre-BF,Male,59,344.16
9218,2016,MA,40795,New,36-45,Sports,9332,5,416.0,30.0,BNPL,Pre-BF,Male,85,291.2
9219,2017,ID,47429,Prime,56+,Sports,2831,1,1799.0,43.0,Credit,Weekend Sale,Female,95,1025.43
9220,2023,IL,73105,Prime,36-45,Electronics,7743,4,875.0,41.0,BNPL,Black Friday,Male,1,516.25
9221,2024,RI,13801,Regular,18-25,Beauty,7097,3,829.0,66.0,UPI,Cyber Monday,Other,90,281.86
9222,2023,MN,17413,Regular,36-45,Books,6515,1,962.0,68.0,Credit,Weekend Sale,Male,64,307.84
9223,2023,WY,27665,Prime,36-45,Beauty,5930,5,608.0,66.0,Debit,Pre-BF,Other,79,206.72
9224,2023,VA,86392,New,18-25,Electronics,7936,5,1980.0,32.0,Credit,Pre-BF,Female,67,1346.4
9225,2023,TX,18187,Prime,18-25,Fashion,1930,4,132.0,15.0,PayPal,Pre-BF,Other,14,112.2
9226,2016,NV,74989,New,56+,Toys,6007,4,1501.0,21.0,Debit,Weekend Sale,Female,28,1185.79
9227,2014,IN,35784,Regular,46-55,Fashion,3288,2,1224.0,16.0,PayPal,Pre-BF,Female,7,1028.16
9228,2021,KY,59454,Prime,36-45,Books,3671,4,264.0,32.0,UPI,Cyber Monday,Other,52,179.52
9229,2023,MS,23805,New,26-35,Toys,6420,4,221.0,35.0,Debit,Cyber Monday,Female,46,143.65
9230,2023,ND,51715,Regular,46-55,Sports,2020,3,1766.0,60.0,Debit,Pre-BF,Other,51,706.4
9231,2015,WV,63411,Prime,18-25,Toys,3953,3,854.0,60.0,Credit,Black Friday,Other,95,341.6
9232,2014,MI,52186,Prime,36-45,Sports,5882,1,293.0,33.0,PayPal,Black Friday,Male,100,196.31
9233,2021,GA,83111,Regular,56+,Beauty,7935,4,289.0,9.0,PayPal,Pre-BF,Male,52,262.99
9234,2020,DE,38093,Prime,26-35,Books,6308,4,775.0,39.0,Credit,Cyber Monday,Other,46,472.75
9235,2020,MA,84625,Regular,46-55,Beauty,7276,5,1311.0,17.0,Credit,Weekend Sale,Other,8,1088.13
9236,2017,OR,32474,New,36-45,Toys,5196,3,479.0,49.0,Credit,Pre-BF,Other,50,244.29
9237,2024,CT,18154,Prime,18-25,Books,9097,5,1201.0,77.0,Credit,Pre-BF,Male,53,276.23
9238,2022,MT,32064,Regular,46-55,Books,6477,4,1236.0,35.0,BNPL,Pre-BF,Male,43,803.4
9239,2019,IL,39398,Regular,26-35,Sports,7107,3,1937.0,20.0,Credit,Black Friday,Female,73,1549.6
9240,2015,KS,53869,New,18-25,Beauty,6484,4,1129.0,58.0,Credit,Weekend Sale,Female,33,474.18
9241,2014,NJ,19646,Prime,26-35,Beauty,4180,2,737.0,51.0,Credit,Weekend Sale,Other,31,361.13
9242,2014,NM,69671,Regular,36-45,Sports,1186,5,1813.0,12.0,BNPL,Black Friday,Male,38,1595.44
9243,2022,CA,69707,Regular,46-55,Home,4476,3,954.0,52.0,UPI,Black Friday,Female,30,457.92
9244,2017,NY,35391,Regular,56+,Books,6471,3,625.0,68.0,UPI,Black Friday,Other,40,200.0
9245,2018,KS,38822,Prime,36-45,Books,4032,4,1694.0,54.0,Credit,Black Friday,Female,65,779.24
9246,2016,WA,47872,Prime,36-45,Home,1046,4,1417.0,23.0,Debit,Black Friday,Other,36,1091.09
9247,2017,FL,97535,New,56+,Sports,3868,1,1868.0,47.0,BNPL,Weekend Sale,Other,62,990.04
9248,2021,MI,85048,New,56+,Toys,4912,1,688.0,73.0,Credit,Weekend Sale,Male,45,185.76
9249,2017,UT,39340,New,18-25,Books,4037,5,1142.0,57.0,BNPL,Black Friday,Male,76,491.06
9250,2022,SC,91605,Prime,26-35,Beauty,4305,3,839.0,51.0,BNPL,Cyber Monday,Female,24,411.11
9251,2022,VT,14502,Regular,36-45,Books,2613,4,1371.0,42.0,UPI,Black Friday,Female,24,795.18
9252,2019,OR,58020,Prime,18-25,Books,7360,5,1091.0,61.0,PayPal,Cyber Monday,Male,94,425.49
9253,2015,IN,99543,Prime,18-25,Home,7317,3,967.0,13.0,PayPal,Weekend Sale,Female,53,841.29
9254,2023,KS,30971,Prime,36-45,Fashion,9145,4,1231.0,19.0,PayPal,Weekend Sale,Female,36,997.11
9255,2024,TX,68376,New,26-35,Toys,1112,1,1965.0,31.0,Credit,Weekend Sale,Male,31,1355.85
9256,2020,MD,16037,Regular,56+,Toys,5241,3,1718.0,63.0,PayPal,Black Friday,Male,47,635.66
9257,2022,UT,60307,Prime,36-45,Books,3691,4,649.0,49.0,Credit,Weekend Sale,Male,91,330.99
9258,2019,IA,37361,New,26-35,Fashion,4584,5,344.0,10.0,Debit,Weekend Sale,Other,7,309.6
9259,2016,UT,24466,Prime,56+,Toys,3345,5,1530.0,43.0,UPI,Black Friday,Male,51,872.1
9260,2020,MT,19627,Regular,46-55,Beauty,1055,2,1014.0,20.0,Debit,Black Friday,Other,95,811.2
9261,2018,FL,31593,New,36-45,Books,1580,3,792.0,55.0,Credit,Cyber Monday,Male,28,356.4
9262,2014,AL,61697,Prime,36-45,Home,4545,5,1351.0,33.0,Debit,Black Friday,Male,65,905.17
9263,2016,OH,95620,New,26-35,Electronics,8561,3,1199.0,5.0,PayPal,Pre-BF,Female,25,1139.05
9264,2018,UT,33149,Regular,18-25,Books,8737,5,1020.0,17.0,Debit,Weekend Sale,Other,9,846.6
9265,2020,MD,26737,Regular,18-25,Home,2667,3,585.0,10.0,BNPL,Pre-BF,Male,37,526.5
9266,2016,VT,77854,New,26-35,Sports,9410,3,629.0,24.0,BNPL,Pre-BF,Female,79,478.04
9267,2019,CO,55487,Prime,36-45,Fashion,5426,3,1414.0,75.0,UPI,Black Friday,Female,100,353.5
9268,2018,TN,35314,Regular,36-45,Electronics,6258,2,1661.0,41.0,Debit,Cyber Monday,Female,37,979.99
9269,2014,GA,45287,Regular,36-45,Sports,7647,1,1789.0,8.0,Credit,Weekend Sale,Other,88,1645.88
9270,2023,WV,40451,Prime,46-55,Sports,8938,3,1377.0,18.0,UPI,Cyber Monday,Other,18,1129.14
9271,2019,NC,80963,New,18-25,Beauty,1843,1,1744.0,69.0,PayPal,Weekend Sale,Other,60,540.64
9272,2021,KS,47371,New,46-55,Beauty,4511,1,914.0,60.0,PayPal,Black Friday,Female,31,365.6
9273,2014,OK,34630,Prime,36-45,Books,7708,1,724.0,37.0,BNPL,Weekend Sale,Male,27,456.12
9274,2015,CO,61236,Regular,18-25,Books,4837,5,976.0,76.0,UPI,Cyber Monday,Female,18,234.24
9275,2017,ME,43667,Regular,36-45,Home,2119,4,1954.0,24.0,PayPal,Pre-BF,Other,80,1485.04
9276,2015,NM,35099,Prime,36-45,Books,7034,1,599.0,10.0,Debit,Weekend Sale,Other,71,539.1
9277,2024,AK,92382,Prime,26-35,Toys,4765,3,1994.0,5.0,UPI,Weekend Sale,Male,36,1894.3
9278,2022,LA,93421,New,18-25,Sports,8914,4,1437.0,13.0,Debit,Black Friday,Female,18,1250.19
9279,2023,TN,87604,New,36-45,Toys,7397,5,549.0,59.0,Debit,Pre-BF,Male,71,225.09
9280,2021,NV,92635,Prime,56+,Fashion,7431,2,1850.0,36.0,Debit,Pre-BF,Female,38,1184.0
9281,2021,AR,48098,Regular,56+,Toys,8958,1,1263.0,22.0,UPI,Black Friday,Other,47,985.14
9282,2017,AL,37873,New,36-45,Beauty,2938,1,811.0,41.0,UPI,Black Friday,Female,65,478.49
9283,2018,WA,33558,Prime,26-35,Electronics,4055,5,515.0,67.0,BNPL,Weekend Sale,Other,36,169.95
9284,2017,TN,70123,Regular,36-45,Sports,9386,3,210.0,23.0,UPI,Black Friday,Female,46,161.7
9285,2022,WY,40518,New,56+,Home,4096,3,1029.0,9.0,Credit,Weekend Sale,Other,87,936.39
9286,2015,KS,62763,Prime,18-25,Books,2029,4,1053.0,60.0,UPI,Cyber Monday,Female,45,421.2
9287,2024,VT,84716,Prime,26-35,Home,2504,4,1140.0,16.0,BNPL,Weekend Sale,Other,7,957.6
9288,2021,WA,69172,Regular,36-45,Home,1864,3,765.0,69.0,UPI,Black Friday,Female,5,237.15
9289,2015,AK,92131,Regular,56+,Toys,3190,2,1903.0,74.0,Credit,Black Friday,Other,90,494.78
9290,2014,OK,99276,Prime,18-25,Electronics,1489,3,1768.0,12.0,UPI,Weekend Sale,Female,76,1555.84
9291,2023,AL,13750,Regular,56+,Toys,8127,2,478.0,9.0,BNPL,Cyber Monday,Female,68,434.98
9292,2016,RI,21881,Prime,26-35,Toys,6314,5,31.0,32.0,Credit,Pre-BF,Other,21,21.08
9293,2022,MN,29606,Regular,46-55,Sports,6355,2,1238.0,64.0,BNPL,Cyber Monday,Female,49,445.68
9294,2016,MT,26819,Regular,36-45,Beauty,3042,5,1973.0,76.0,PayPal,Pre-BF,Other,40,473.52
9295,2022,HI,38755,New,18-25,Sports,6880,1,1080.0,75.0,Debit,Weekend Sale,Other,76,270.0
9296,2020,TN,35811,New,26-35,Books,5882,3,34.0,21.0,BNPL,Black Friday,Male,42,26.86
9297,2023,AL,68122,Regular,26-35,Beauty,9313,4,1183.0,55.0,PayPal,Pre-BF,Female,72,532.35
9298,2014,HI,47697,Prime,46-55,Sports,6935,1,1647.0,59.0,UPI,Cyber Monday,Female,31,675.27
9299,2023,MS,71196,Regular,46-55,Sports,4288,4,1350.0,68.0,Credit,Black Friday,Other,24,432.0
9300,2018,GA,28344,New,36-45,Toys,8113,2,1725.0,35.0,BNPL,Black Friday,Female,25,1121.25
9301,2022,IN,30656,Prime,36-45,Sports,9229,3,1152.0,63.0,Credit,Black Friday,Female,52,426.24
9302,2016,IN,36382,Regular,26-35,Fashion,2961,3,1181.0,75.0,PayPal,Pre-BF,Female,35,295.25
9303,2022,CT,41031,Regular,36-45,Books,6105,3,217.0,55.0,BNPL,Pre-BF,Female,68,97.65
9304,2018,MN,81349,Regular,36-45,Books,4836,1,1022.0,71.0,UPI,Cyber Monday,Other,69,296.38
9305,2022,TX,70574,Regular,46-55,Fashion,5834,5,29.0,22.0,UPI,Black Friday,Other,69,22.62
9306,2023,MI,77260,New,26-35,Fashion,2026,2,626.0,31.0,UPI,Weekend Sale,Other,16,431.94
9307,2019,OK,67529,New,56+,Sports,6928,1,1651.0,36.0,Debit,Black Friday,Male,95,1056.64
9308,2022,NE,11494,New,56+,Toys,9863,1,367.0,79.0,UPI,Cyber Monday,Male,80,77.07
9309,2020,AK,28363,New,18-25,Books,5125,5,694.0,50.0,Debit,Black Friday,Male,42,347.0
9310,2020,RI,31812,Prime,46-55,Electronics,1627,4,46.0,40.0,BNPL,Weekend Sale,Male,53,27.6
9311,2021,VA,30437,Prime,18-25,Fashion,6286,4,152.0,16.0,BNPL,Pre-BF,Male,46,127.68
9312,2020,ME,17160,Prime,26-35,Beauty,4160,3,853.0,63.0,PayPal,Weekend Sale,Other,42,315.61
9313,2022,CT,51343,Regular,56+,Home,4767,1,1170.0,46.0,PayPal,Weekend Sale,Male,18,631.8
9314,2024,ID,33593,Prime,56+,Home,6841,5,622.0,71.0,Credit,Weekend Sale,Male,17,180.38
9315,2022,AZ,10284,New,56+,Toys,7425,5,181.0,35.0,BNPL,Black Friday,Female,4,117.65
9316,2019,WA,58083,New,18-25,Home,1974,4,1688.0,9.0,Credit,Pre-BF,Male,33,1536.08
9317,2020,CA,47851,Regular,36-45,Books,9580,5,565.0,51.0,PayPal,Pre-BF,Other,71,276.85
9318,2015,DE,30378,Prime,18-25,Toys,6024,4,1665.0,46.0,Credit,Weekend Sale,Male,27,899.1
9319,2022,IN,18491,Regular,56+,Home,6452,4,639.0,5.0,PayPal,Pre-BF,Female,28,607.05
9320,2014,OK,75500,Regular,46-55,Electronics,5714,1,863.0,60.0,Debit,Weekend Sale,Other,75,345.2
9321,2014,CT,76436,Prime,46-55,Electronics,9603,2,405.0,15.0,PayPal,Weekend Sale,Other,50,344.25
9322,2016,CT,11459,Regular,18-25,Electronics,9598,3,932.0,45.0,BNPL,Black Friday,Female,50,512.6
9323,2019,WY,23680,Prime,18-25,Electronics,9188,2,924.0,40.0,BNPL,Cyber Monday,Other,80,554.4
9324,2018,VA,29305,Prime,26-35,Fashion,3024,5,1272.0,35.0,Debit,Pre-BF,Other,82,826.8
9325,2015,NY,45301,Regular,18-25,Books,3669,2,162.0,67.0,Debit,Weekend Sale,Other,83,53.46
9326,2022,DE,42692,New,18-25,Beauty,4578,2,211.0,67.0,PayPal,Pre-BF,Female,14,69.63
9327,2023,ID,49347,Prime,56+,Electronics,6949,4,770.0,19.0,BNPL,Cyber Monday,Male,76,623.7
9328,2017,GA,27189,New,36-45,Sports,4119,1,969.0,61.0,PayPal,Pre-BF,Female,93,377.91
9329,2017,IN,17595,New,56+,Fashion,4261,5,885.0,6.0,PayPal,Pre-BF,Other,29,831.9
9330,2018,FL,94148,Prime,36-45,Toys,8790,3,917.0,33.0,Debit,Weekend Sale,Female,51,614.39
9331,2021,PA,74370,New,56+,Home,7212,4,1083.0,63.0,PayPal,Black Friday,Female,66,400.71
9332,2023,NJ,11921,Regular,56+,Home,8497,3,774.0,45.0,PayPal,Weekend Sale,Male,22,425.7
9333,2017,CA,12387,Regular,26-35,Fashion,7638,1,1873.0,45.0,Debit,Black Friday,Female,15,1030.15
9334,2018,AL,86266,New,36-45,Sports,2542,2,148.0,15.0,Debit,Pre-BF,Male,51,125.8
9335,2017,AL,90366,Regular,56+,Sports,8737,2,1904.0,43.0,UPI,Cyber Monday,Male,20,1085.28
9336,2019,MD,14825,Prime,56+,Home,8669,1,348.0,8.0,PayPal,Pre-BF,Other,55,320.16
9337,2016,WI,15282,Prime,36-45,Sports,4347,5,1312.0,35.0,UPI,Cyber Monday,Male,44,852.8
9338,2021,HI,23869,New,26-35,Electronics,9609,4,1121.0,34.0,Debit,Cyber Monday,Female,66,739.86
9339,2019,MT,25451,Regular,36-45,Books,6539,2,664.0,65.0,BNPL,Pre-BF,Female,83,232.4
9340,2023,UT,27905,New,26-35,Home,7041,1,1608.0,73.0,UPI,Pre-BF,Male,37,434.16
9341,2018,AZ,12698,Regular,26-35,Electronics,2184,4,669.0,24.0,Credit,Black Friday,Male,29,508.44
9342,2015,CO,29996,Prime,46-55,Electronics,3048,4,1378.0,77.0,Credit,Weekend Sale,Female,83,316.94
9343,2023,TX,26892,Regular,26-35,Home,6186,1,1281.0,18.0,UPI,Black Friday,Female,83,1050.42
9344,2023,VT,58068,Regular,46-55,Books,8714,2,983.0,48.0,Credit,Weekend Sale,Other,29,511.16
9345,2020,HI,81726,New,18-25,Fashion,9354,5,1555.0,22.0,BNPL,Cyber Monday,Male,41,1212.9
9346,2015,DE,88702,Prime,26-35,Toys,1314,2,1657.0,53.0,PayPal,Pre-BF,Male,12,778.79
9347,2014,NH,39689,Regular,36-45,Fashion,4680,2,251.0,62.0,BNPL,Pre-BF,Other,90,95.38
